357.56	5.99
357.83	-2.01
358.10	-1.01
358.36	25.99
358.63	-4.01
358.89	-3.01
359.16	-14.01
359.42	2.99
359.69	10.99
359.96	-5.01
360.22	37.99
360.49	58.99
360.75	0.99
361.02	9.99
361.28	-4.01
361.55	8.99
361.82	29.99
362.08	-6.01
362.35	-13.01
362.61	8.99
362.88	40.99
363.14	21.99
363.41	4.99
363.67	23.99
363.94	7.99
364.21	7.99
364.47	-22.01
364.74	14.99
365.00	20.99
365.27	-0.01
365.53	29.99
365.80	-11.01
366.06	-20.01
366.33	-7.01
366.60	-7.01
366.86	2.99
367.13	17.99
367.39	0.99
367.66	38.99
367.92	25.99
368.19	35.99
368.45	11.99
368.72	-12.01
368.98	19.99
369.25	-12.01
369.51	-8.01
369.78	25.99
370.05	24.99
370.31	10.99
370.58	-1.01
370.84	9.99
371.11	22.99
371.37	-8.01
371.64	-1.01
371.90	-18.01
372.17	-12.01
372.43	21.99
372.70	13.99
372.96	-10.01
373.23	21.99
373.49	24.99
373.76	1.99
374.03	-28.01
374.29	1.99
374.56	-4.01
374.82	9.99
375.09	-9.01
375.35	11.99
375.62	-7.01
375.88	3.99
376.15	-29.01
376.41	-4.01
376.68	-7.01
376.94	-3.01
377.21	-9.01
377.47	15.99
377.74	11.99
378.00	-2.01
378.27	-15.01
378.53	6.99
378.80	28.99
379.06	16.99
379.33	-15.01
379.59	6.99
379.86	6.99
380.12	13.99
380.39	-20.01
380.65	15.99
380.92	23.99
381.18	-7.01
381.45	25.99
381.71	29.99
381.98	10.99
382.24	-6.01
382.51	18.99
382.77	-0.01
383.04	-4.01
383.30	24.99
383.57	22.99
383.83	22.99
384.10	43.99
384.36	24.99
384.63	10.99
384.89	-7.01
385.16	-3.01
385.42	-8.01
385.69	-28.01
385.95	-8.01
386.22	-4.01
386.48	10.99
386.75	34.99
387.01	10.99
387.28	4.99
387.54	14.99
387.81	-13.01
388.07	14.99
388.34	2.99
388.60	22.99
388.87	44.99
389.13	6.99
389.40	-1.01
389.66	-9.01
389.93	13.99
390.19	16.99
390.46	-11.01
390.72	2.99
390.98	-24.01
391.25	3.99
391.51	14.99
391.78	3.99
392.04	-3.01
392.31	-0.01
392.57	6.99
392.84	48.99
393.10	18.99
393.37	-0.01
393.63	8.99
393.90	11.99
394.16	24.99
394.43	31.99
394.69	11.99
394.95	-7.01
395.22	5.99
395.48	-17.01
395.75	-5.01
396.01	12.99
396.28	36.99
396.54	-9.01
396.81	5.99
397.07	21.99
397.34	-6.01
397.60	23.99
397.87	11.99
398.13	10.99
398.39	-5.01
398.66	12.99
398.92	22.99
399.19	11.99
399.45	9.99
399.72	37.99
399.98	6.99
400.25	5.99
400.51	22.99
400.77	1.99
401.04	28.99
401.30	-4.01
401.57	10.99
401.83	-12.01
402.10	27.99
402.36	27.99
402.63	14.99
402.89	10.99
403.15	55.99
403.42	-4.01
403.68	17.99
403.95	14.99
404.21	9.99
404.48	-1.01
404.74	29.99
405.00	4.99
405.27	24.99
405.53	-8.01
405.80	4.99
406.06	0.99
406.33	2.99
406.59	9.99
406.85	10.99
407.12	18.99
407.38	28.99
407.65	-7.01
407.91	-1.01
408.18	23.99
408.44	17.99
408.70	18.99
408.97	33.99
409.23	2.99
409.50	12.99
409.76	-11.01
410.03	-19.01
410.29	14.99
410.55	9.99
410.82	21.99
411.08	31.99
